time,place_id,num_of_rack,tempm_6,hum_6,wspdm_6,wdird_6,wdire_6,pressurem_6,vism_6,windchillm_6,fog_6,rain_6,snow_6,hail_6,thunder_6,tempm_9,hum_9,wspdm_9,wdird_9,wdire_9,pressurem_9,vism_9,windchillm_9,fog_9,rain_9,snow_9,hail_9,thunder_9,tempm_12,hum_12,wspdm_12,wdird_12,wdire_12,pressurem_12,vism_12,windchillm_12,fog_12,rain_12,snow_12,hail_12,thunder_12,tempm_15,hum_15,wspdm_15,wdird_15,wdire_15,pressurem_15,vism_15,windchillm_15,fog_15,rain_15,snow_15,hail_15,thunder_15,tempm_18,hum_18,wspdm_18,wdird_18,wdire_18,pressurem_18,vism_18,windchillm_18,fog_18,rain_18,snow_18,hail_18,thunder_18,target
2015-01-19,204,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,1
2015-01-19,903,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,902,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,901,15.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,905,30.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,808,24.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,809,20.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,801,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,804,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,612,15.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,611,30.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,1
2015-01-19,610,15.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1104,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1105,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1106,32.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1107,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1101,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1102,30.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1103,14.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1108,30.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-19,1401,22.0,3.0,100,5.6,0,Variable,1014,1.1,1.6,0,1,0,0,0,4.0,100,7.4,320,NW,1014,1.6,2.1,0,1,0,0,0,5.0,100,13.0,320,NW,1013,2.5,2.1,0,0,0,0,0,6.0,93,5.6,0,Variable,1012,5.0,5.0,0,0,0,0,0,5.0,93,5.6,0,Variable,1013,5.0,3.9,0,0,0,0,0,0
2015-01-20,608,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,609,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,601,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,602,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,603,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,604,18.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,605,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,606,16.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,607,30.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,503,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,502,14.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,501,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,507,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,506,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,504,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,204,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,201,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,202,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,203,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,516,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,505,30.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,509,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,508,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,517,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1101,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,1102,30.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1103,14.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1104,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1105,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1106,32.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1107,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,1108,30.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1302,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1303,16.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1301,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1304,30.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,1305,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,612,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,611,30.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,610,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,804,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,805,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,802,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
2015-01-20,803,15.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,905,30.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,904,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,903,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,0
2015-01-20,902,22.0,2.0,100,7.4,130,SE,1013,0.8,-0.2,0,0,0,0,0,4.0,100,9.3,130,SE,1014,1.8,1.7,0,0,0,0,0,6.0,100,11.1,130,SE,1013,6.0,3.7,0,0,0,0,0,6.0,87,14.8,110,ESE,1013,10.0,3.0,0,0,0,0,0,5.0,100,13.0,90,East,1013,10.0,2.1,0,0,0,0,0,1
